48571|Royden|Everline|M|1968|married|27 West Passaic Boulevard|86870|Ludwigshafen|51810|Rheinland-Pfalz|52710|52776|490-176-1165|C: 50,000 - 69,999|1500|Everline@company.example.com|Customer total|52772||01/01/1998||I
2128|Royden|Everline|M|1962||37 East Currituck Street|70807|Bridgeport|51216|IL|52619|52790|123-257-6638|C: 50,000 - 69,999|7000|Everline@company.example.com|Customer total|52772||01/01/1998||A
5683|Royden|Everline|M|1979||37 South Salt Lake Street|50032|Decatur|51382|TX|52745|52790|303-610-4441|C: 50,000 - 69,999|9000|Everline@company.example.com|Customer total|52772||01/01/1998||A
9238|Royden|Everline|M|1948|married|47 North Grand Canyon Road|87836|Chesterfield|51324|IL|52619|52790|562-528-5411|C: 50,000 - 69,999|1500|Everline@company.example.com|Customer total|52772||01/01/1998||A
12794|Royden|Everline|M|1951||57 East Trujillo Alto Drive|39564|Elm Hall|51449|MI|52654|52790|296-287-2353|C: 50,000 - 69,999|7000|Everline@company.example.com|Customer total|52772||01/01/1998||I
16349|Royden|Everline|M|1938||67 King Avenue|63507|Erding|51454|Bayern|52561|52776|655-399-4229|C: 50,000 - 69,999|9000|Everline@company.example.com|Customer total|52772||01/01/1998||I
19905|Royden|Everline|M|1939|married|67 South Aitkin Avenue|62619|Winter Springs|52512|FL|52595|52790|482-594-3398|C: 50,000 - 69,999|1500|Everline@company.example.com|Customer total|52772||01/01/1998||I
23461|Royden|Everline|M|1940||77 West Mellette Avenue|58591|Relecq-Kerhuon|52162|Brittany|52565|52779|197-176-6117|C: 50,000 - 69,999|7000|Everline@company.example.com|Customer total|52772||01/01/1998||I
27016|Royden|Everline|M|1936||87 East Brookings Avenue|67042|Cranford|51345|NJ|52670|52790|447-257-7820|C: 50,000 - 69,999|9000|Everline@company.example.com|Customer total|52772||01/01/1998||I
30571|Royden|Everline|M|1978|married|87 South Passaic Avenue|71083|Lozanne|51808|Rhtne-Alpes|52711|52779|472-610-8827|C: 50,000 - 69,999|1500|Everline@company.example.com|Customer total|52772||01/01/1998||I
34126|Royden|Everline|M|1953||97 North Currituck Avenue|71939|Meppen|51909|Niedersachsen|52681|52776|533-528-7190|C: 50,000 - 69,999|7000|Everline@company.example.com|Customer total|52772||01/01/1998||I
38571|Royden|Murphy|M|1928|married|107 West Passaic Avenue|63316|Benidorm|51178|Alicante|52544|52778|420-594-5281|C: 50,000 - 69,999|3000|Murphy@company.example.com|Customer total|52772||01/01/1998||I
42127|Royden|Murphy|M|1964||117 East Currituck Avenue|50279|North Branch|51988|MI|52654|52790|306-176-2088|C: 50,000 - 69,999|7000|Murphy@company.example.com|Customer total|52772||01/01/1998||I
14459|Royden|Murphy|M|1929||17 East King Court|44461|Marshal|51902|TX|52745|52790|474-176-2058|C: 50,000 - 69,999|11000|Murphy@company.example.com|Customer total|52772||01/01/1998||I
45905|Royden|Murphy|M|1975|married|27 Aitkin Boulevard|50799|Mainz|51893|Rheinland-Pfalz|52710|52776|595-257-4392|C: 50,000 - 69,999|1500|Murphy@company.example.com|Customer total|52772||01/01/1998||I
49460|Royden|Murphy|M|1976||27 North Mellette Boulevard|87220|Tuebingen|52382|Baden-Wuerttemberg|52559|52776|168-610-2108|C: 50,000 - 69,999|7000|Murphy@company.example.com|Customer total|52772||01/01/1998||I
3016|Royden|Murphy|M|1933||37 West Brookings Street|36598|Baltimore|51161|Cork|52575|52772|180-528-2923|C: 50,000 - 69,999|9000|Murphy@company.example.com|Customer total|52772||01/01/1998||I
6572|Royden|Murphy|M|1952|married|47 Passaic Road|84884|Ingelheim|51679|Rheinland-Pfalz|52710|52776|659-287-7547|C: 50,000 - 69,999|1500|Murphy@company.example.com|Customer total|52772||01/01/1998||I
10127|Royden|Murphy|M|1925||47 South Currituck Road|70669|Aneta|51065|ND|52665|52790|386-399-2594|C: 50,000 - 69,999|9000|Murphy@company.example.com|Customer total|52772||01/01/1998||I
13683|Royden|Murphy|M|1942||57 West Salt Lake Drive|47283|Opp|52034|AL|52534|52790|516-594-5035|C: 50,000 - 69,999|9000|Murphy@company.example.com|Customer total|52772||01/01/1998||I
17238|Royden|Murphy|M|1944|married|67 East Grand Canyon Avenue|69499|Midland|51913|AR|52540|52790|678-176-5674|C: 50,000 - 69,999|1500|Murphy@company.example.com|Customer total|52772||01/01/1998||I
20793|Royden|Murphy|M|1927||67 South Trujillo Alto Avenue|69656|Saarbruecken|52277|Saarland|52730|52776|128-257-1238|C: 50,000 - 69,999|9000|Murphy@company.example.com|Customer total|52772||01/01/1998||I
24350|Royden|Murphy|M|1932||77 North King Avenue|47545|Smyrna|52317|NY|52679|52790|699-610-5190|C: 50,000 - 69,999|9000|Murphy@company.example.com|Customer total|52772||01/01/1998||I
27905|Royden|Murphy|M|1931|married|87 West Aitkin Avenue|70929|Weimar|52500|Thueringen|52746|52776|684-528-5156|C: 50,000 - 69,999|1500|Murphy@company.example.com|Customer total|52772||01/01/1998||A
31460|Royden|Murphy|M|1958||97 Mellette Avenue|50159|Roskilde|52174|Roskilde|52715|52777|597-287-4546|C: 50,000 - 69,999|7000|Murphy@company.example.com|Customer total|52772||01/01/1998||I
35016|Royden|Murphy|M|1977||97 South Brookings Avenue|37962|Fort William|51515|Scotland - Highlands and Islands|52737|52789|582-399-3411|C: 50,000 - 69,999|9000|Murphy@company.example.com|Customer total|52772||01/01/1998||I
35906|Ruby|Dutton|F|1945|single|107 Alachua Avenue|46274|Adelaide|51045|South Australia|52741|52774|338-115-2219|F: 110,000 - 129,999|3000|Dutton@company.example.com|Customer total|52772||01/01/1998||I
39461|Ruby|Dutton|F|1981|married|107 North Mercer Avenue|87551|Soest|52318|Utrecht|52750|52770|687-516-8278|F: 110,000 - 129,999|5000|Dutton@company.example.com|Customer total|52772||01/01/1998||I
43016|Ruby|Dutton|F|1956||117 West Broome Avenue|63033|Groningen|51593|Groningen|52612|52770|320-121-1222|F: 110,000 - 129,999|10000|Dutton@company.example.com|Customer total|52772||01/01/1998||I
23359|Ruby|Dutton|F|1944|single|17 West Grand Forks Court|54930|Shah Alam|52307|Selangor|52738|52769|644-121-2819|F: 110,000 - 129,999|3000|Dutton@company.example.com|Customer total|52772||01/01/1998||I
46795|Ruby|Dutton|F|1950|married|27 Trumbull Boulevard|68054|Krakow|51737|Krakow|52638|52786|189-450-2271|F: 110,000 - 129,999|5000|Dutton@company.example.com|Customer total|52772||01/01/1998||I
50350|Ruby|Dutton|F|1969||27 South King And Boulevard|69812|Merton|51911|England - Greater London|52589|52789|664-533-2812|F: 110,000 - 129,999|10000|Dutton@company.example.com|Customer total|52772||01/01/1998||I
3906|Ruby|Dutton|F|1960|single|37 North Alachua Street|89484|Bristol|51219|England - Avon|52588|52789|431-783-6069|F: 110,000 - 129,999|3000|Dutton@company.example.com|Customer total|52772||01/01/1998||A
7461|Ruby|Dutton|F|1971|married|47 East Mercer Road|46981|Den Haag The Hague|51385|Zuid-Holland|52771|52770|504-702-9588|F: 110,000 - 129,999|5000|Dutton@company.example.com|Customer total|52772||01/01/1998||I
11017|Ruby|Dutton|F|1965||57 Broome Drive|60073|Klang|51732|Selangor|52738|52769|350-115-2422|F: 110,000 - 129,999|10000|Dutton@company.example.com|Customer total|52772||01/01/1998||I
14573|Ruby|Dutton|F|1982|single|57 North Patrick Drive|80601|Sao Jose dos Campos|52294|Sao Paulo|52735|52775|324-516-3597|F: 110,000 - 129,999|3000|Dutton@company.example.com|Customer total|52772||01/01/1998||I
21693|Ryan|Fairfax|M|1960||77 San Sebastian Avenue|31132|Saint Marks|52279|FL|52595|52790|112-437-6875|G: 130,000 - 149,999|7000|Fairfax@company.example.com|Customer total|52772||01/01/1998||I
25249|Ryan|Fairfax|M|1945|single|77 South Griggs Avenue|72860|Koeln|51735|Nordrhein-Westfalen|52684|52776|606-518-7289|G: 130,000 - 149,999|11000|Fairfax@company.example.com|Customer total|52772||01/01/1998||I
28805|Ryan|Fairfax|M|1979|married|87 West Upshur Avenue|92070|Bradford|51212|England - West Yorkshire|52594|52789|651-459-8407|G: 130,000 - 149,999|1500|Fairfax@company.example.com|Customer total|52772||01/01/1998||I
32360|Ryan|Fairfax|M|1980||97 East La Jolla Avenue|90074|Bremen|51215|Bremen|52564|52776|290-266-6330|G: 130,000 - 149,999|7000|Fairfax@company.example.com|Customer total|52772||01/01/1998||I
38582|Ryan|Sager|M|1983|single|107 West Phillips Avenue|59411|Henley-on-Thames|51659|England - Oxfordshire|52592|52789|194-266-3250|G: 130,000 - 149,999|9000|Sager@company.example.com|Customer total|52772||01/01/1998||I
42138|Ryan|Sager|M|1952|married|117 East Day Avenue|85858|Karlsruhe|51718|Baden-Wuerttemberg|52559|52776|328-387-9726|G: 130,000 - 149,999|1500|Sager@company.example.com|Customer total|52772||01/01/1998||I
14570|Ryan|Sager|M|1978||17 East La Jolla Court|70126|Aldridge|51050|England - West Midlands|52593|52789|304-387-1297|G: 130,000 - 149,999|7000|Sager@company.example.com|Customer total|52772||01/01/1998||I
45916|Ryan|Sager|M|1949|single|27 Allen Boulevard|64852|Helmond|51657|Noord-Brabant|52682|52770|459-741-9031|G: 130,000 - 149,999|11000|Sager@company.example.com|Customer total|52772||01/01/1998||I
49471|Ryan|Sager|M|1951|married|27 North Mills Boulevard|82590|Warstein|52497|Nordrhein-Westfalen|52684|52776|252-439-6430|G: 130,000 - 149,999|1500|Sager@company.example.com|Customer total|52772||01/01/1998||I
3027|Ryan|Sager|M|1948||37 West Bureau Street|75917|Molino|51917|FL|52595|52790|254-437-7981|G: 130,000 - 149,999|9000|Sager@company.example.com|Customer total|52772||01/01/1998||A
6583|Ryan|Sager|M|1963|single|47 Phillips Road|61035|Ferrals-les-Montagnes|51502|Languedoc-Roussillon|52645|52779|157-518-4285|G: 130,000 - 149,999|9000|Sager@company.example.com|Customer total|52772||01/01/1998||I
10138|Ryan|Sager|M|1969|married|47 South Day Road|67843|Arbuckle|51069|CA|52567|52790|285-459-8297|G: 130,000 - 149,999|1500|Sager@company.example.com|Customer total|52772||01/01/1998||A
13694|Ryan|Sager|M|1946||57 West San Sebastian Drive|63736|Killarney|51728|Kerry|52637|52772|184-266-8076|G: 130,000 - 149,999|9000|Sager@company.example.com|Customer total|52772||01/01/1998||I
17249|Ryan|Sager|M|1947|single|67 East Griggs Avenue|38432|Solingen|52319|Nordrhein-Westfalen|52684|52776|355-387-7902|G: 130,000 - 149,999|11000|Sager@company.example.com|Customer total|52772||01/01/1998||I
20804|Ryan|Sager|M|1951|married|67 South Upshur Avenue|41847|Edgewood|51443|KY|52632|52790|104-741-4968|G: 130,000 - 149,999|1500|Sager@company.example.com|Customer total|52772||01/01/1998||I
24361|Ryan|Sager|M|1970||77 North La Jolla Avenue|50385|Wakefield|52493|England - West Yorkshire|52594|52789|572-439-7517|G: 130,000 - 149,999|7000|Sager@company.example.com|Customer total|52772||01/01/1998||I
27916|Ryan|Sager|M|1961|single|87 West Allen Avenue|55296|Clifton|51332|England - Avon|52588|52789|159-437-3016|G: 130,000 - 149,999|9000|Sager@company.example.com|Customer total|52772||01/01/1998||I
31471|Ryan|Sager|M|1972|married|97 Mills Avenue|72860|Koeln|51735|Nordrhein-Westfalen|52684|52776|527-518-7478|G: 130,000 - 149,999|1500|Sager@company.example.com|Customer total|52772||01/01/1998||I
35027|Ryan|Sager|M|1966||97 South Bureau Avenue|48346|Noma|51985|FL|52595|52790|566-459-4055|G: 130,000 - 149,999|7000|Sager@company.example.com|Customer total|52772||01/01/1998||I
36805|Ryan|Waddell|M|1973|married|107 Upshur Avenue|80841|Wolverhampton|52514|England - West Midlands|52593|52789|382-439-4792|G: 130,000 - 149,999|1500|Waddell@company.example.com|Customer total|52772||01/01/1998||I
40360|Ryan|Waddell|M|1943||107 South La Jolla Avenue|34216|Murnau|51934|Bayern|52561|52776|192-437-6156|G: 130,000 - 149,999|9000|Waddell@company.example.com|Customer total|52772||01/01/1998||I
43915|Ryan|Waddell|M|1947|single|117 North Allen Avenue|85407|Kenmare|51723|Kerry|52637|52772|302-518-9171|G: 130,000 - 149,999|11000|Waddell@company.example.com|Customer total|52772||01/01/1998||I
32347|Ryan|Waddell|M|1948|married|17 North Day Court|81292|Nanterre|51972|Ile-de-France|52623|52779|681-518-1326|G: 130,000 - 149,999|3000|Waddell@company.example.com|Customer total|52772||01/01/1998||I
47694|Ryan|Waddell|M|1943||27 East San Sebastian Boulevard|33866|Bergen op Zoom|51181|Noord-Brabant|52682|52770|556-459-5640|G: 130,000 - 149,999|9000|Waddell@company.example.com|Customer total|52772||01/01/1998||I
1250|Ryan|Waddell|M|1948|single|37 Griggs Street|63736|Killarney|51728|Kerry|52637|52772|444-266-1171|G: 130,000 - 149,999|11000|Waddell@company.example.com|Customer total|52772||01/01/1998||A
4805|Ryan|Waddell|M|1947|married|37 North Upshur Street|32855|Birmingham|51192|England - West Midlands|52593|52789|276-387-6295|G: 130,000 - 149,999|3000|Waddell@company.example.com|Customer total|52772||01/01/1998||A
8360|Ryan|Waddell|M|1962||47 West La Jolla Road|68644|Schwaebisch Gmuend|52300|Baden-Wuerttemberg|52559|52776|119-741-8814|G: 130,000 - 149,999|7000|Waddell@company.example.com|Customer total|52772||01/01/1998||I
11915|Ryan|Waddell|M|1981|single|57 East Allen Drive|62145|Nuernberg|51996|Bayern|52561|52776|498-439-1625|G: 130,000 - 149,999|9000|Waddell@company.example.com|Customer total|52772||01/01/1998||I
15472|Ryan|Waddell|M|1944|married|57 South Mills Drive|48797|Wymondham|52520|England - Norfolk|52591|52789|636-437-7224|G: 130,000 - 149,999|3000|Waddell@company.example.com|Customer total|52772||01/01/1998||I
19027|Ryan|Waddell|M|1968||67 North Bureau Avenue|66437|Asten|51075|Noord-Brabant|52682|52770|569-518-9307|G: 130,000 - 149,999|7000|Waddell@company.example.com|Customer total|52772||01/01/1998||I
46792|Ryan|Waddell|M|1946|single|7 South Phillips Circle|40715|Ravensburg|52159|Baden-Wuerttemberg|52559|52776|399-437-1415|G: 130,000 - 149,999|11000|Waddell@company.example.com|Customer total|52772||01/01/1998||I
22582|Ryan|Waddell|M|1984|single|77 East Phillips Avenue|83967|Tilburg|52369|Noord-Brabant|52682|52770|537-459-3893|G: 130,000 - 149,999|9000|Waddell@company.example.com|Customer total|52772||01/01/1998||I
26138|Ryan|Waddell|M|1944|married|87 Day Avenue|82774|Kent|51724|CT|52572|52790|173-266-7177|G: 130,000 - 149,999|3000|Waddell@company.example.com|Customer total|52772||01/01/1998||I
29693|Ryan|Waddell|M|1949||87 North San Sebastian Avenue|59862|Malaga|51894|Malaga|52661|52778|319-387-3841|G: 130,000 - 149,999|9000|Waddell@company.example.com|Customer total|52772||01/01/1998||I
33249|Ryan|Waddell|M|1975|single|97 West Griggs Avenue|89623|Haaren|51643|Noord-Brabant|52682|52770|685-741-7610|G: 130,000 - 149,999|9000|Waddell@company.example.com|Customer total|52772||01/01/1998||I
37694|Ryan|Wagner|M|1949||107 East San Sebastian Avenue|61189|Evinston|51459|FL|52595|52790|372-518-3338|G: 130,000 - 149,999|9000|Wagner@company.example.com|Customer total|52772||01/01/1998||I
41249|Ryan|Wagner|M|1950|single|117 Griggs Avenue|48346|Noma|51985|FL|52595|52790|216-459-5585|G: 130,000 - 149,999|9000|Wagner@company.example.com|Customer total|52772||01/01/1998||I
44804|Ryan|Wagner|M|1946|married|117 North Upshur Avenue|39914|San Francisco|52289|CA|52567|52790|529-266-5561|G: 130,000 - 149,999|3000|Wagner@company.example.com|Customer total|52772||01/01/1998||I
20814|Sam|Niu|M|1935|married|67 South Vieques Avenue|75603|Palmdale|52102|FL|52595|52790|287-699-5937|A: Below 30,000|1500|Niu@company.example.com|Customer total|52772||01/01/1998||I
24371|Sam|Niu|M|1934||77 North Lake Avenue|62145|Nuernberg|51996|Bayern|52561|52776|661-411-4874|A: Below 30,000|1500|Niu@company.example.com|Customer total|52772||01/01/1998||I
27926|Sam|Niu|M|1930|single|87 West Arapahoe Avenue|31132|Saint Marks|52279|FL|52595|52790|460-763-8062|A: Below 30,000|1500|Niu@company.example.com|Customer total|52772||01/01/1998||I
31481|Sam|Niu|M|1976|married|97 Mono Avenue|72860|Koeln|51735|Nordrhein-Westfalen|52684|52776|467-165-9337|A: Below 30,000|1500|Niu@company.example.com|Customer total|52772||01/01/1998||I
35037|Sam|Niu|M|1951||97 South Caldwell Avenue|92070|Bradford|51212|England - West Yorkshire|52594|52789|543-675-1288|A: Below 30,000|1500|Niu@company.example.com|Customer total|52772||01/01/1998||I
36816|Sammy|Berry|F|1942||107 Viginia Avenue|50385|Wakefield|52493|England - West Yorkshire|52594|52789|547-723-5777|E: 90,000 - 109,999|9000|Berry@company.example.com|Customer total|52772||01/01/1998||I
40371|Sammy|Berry|F|1980|married|107 South Lake Tahoe Avenue|34216|Murnau|51934|Bayern|52561|52776|378-430-9650|E: 90,000 - 109,999|1500|Berry@company.example.com|Customer total|52772||01/01/1998||I
43926|Sammy|Berry|F|1955||117 North Arecibo Avenue|61189|Evinston|51459|FL|52595|52790|478-639-1359|E: 90,000 - 109,999|7000|Berry@company.example.com|Customer total|52772||01/01/1998||I
32458|Sammy|Berry|F|1941||17 North Del Mar Court|73216|Frederick|51519|CO|52569|52790|398-639-9396|E: 90,000 - 109,999|9000|Berry@company.example.com|Customer total|52772||01/01/1998||I
47705|Sammy|Berry|F|1949|married|27 East Saratoga Boulevard|55787|Montara|51919|CA|52567|52790|694-444-1052|E: 90,000 - 109,999|1500|Berry@company.example.com|Customer total|52772||01/01/1998||I
1261|Sammy|Berry|F|1968||37 Hamilton Street|54845|Haswell|51651|CO|52569|52790|495-720-9551|E: 90,000 - 109,999|7000|Berry@company.example.com|Customer total|52772||01/01/1998||A
4816|Sammy|Berry|F|1959||37 North Viginia Street|57128|Barry|51166|Wales - South Glamorgan|52764|52789|237-697-7710|E: 90,000 - 109,999|9000|Berry@company.example.com|Customer total|52772||01/01/1998||A
8371|Sammy|Berry|F|1970|married|47 West Lake Tahoe Road|68644|Schwaebisch Gmuend|52300|Baden-Wuerttemberg|52559|52776|424-736-9490|E: 90,000 - 109,999|1500|Berry@company.example.com|Customer total|52772||01/01/1998||I
11926|Sammy|Berry|F|1964||57 East Arecibo Drive|82590|Warstein|52497|Nordrhein-Westfalen|52684|52776|507-723-2301|E: 90,000 - 109,999|7000|Berry@company.example.com|Customer total|52772||01/01/1998||I
15483|Sammy|Berry|F|1981||57 South Monongalia Drive|46413|Belfast City|51175|Northern Ireland - County Antr|52686|52789|692-430-1568|E: 90,000 - 109,999|9000|Berry@company.example.com|Customer total|52772||01/01/1998||I
19038|Sammy|Berry|F|1950|married|67 North Caledonia Avenue|67272|Cloverdale|51334|CA|52567|52790|335-639-8745|E: 90,000 - 109,999|1500|Berry@company.example.com|Customer total|52772||01/01/1998||I
46903|Sammy|Berry|F|1938||7 South Plymouth Circle|86319|Salamanca|52286|Salamanca|52733|52778|499-430-6347|E: 90,000 - 109,999|7000|Berry@company.example.com|Customer total|52772||01/01/1998||I
22593|Sammy|Berry|F|1953||77 East Plymouth Avenue|43505|Valencia|52430|Valencia|52755|52778|602-444-2635|E: 90,000 - 109,999|7000|Berry@company.example.com|Customer total|52772||01/01/1998||I
26149|Sammy|Berry|F|1944||87 Del Mar Avenue|87340|Oxford|52041|England - Oxfordshire|52592|52789|518-720-8078|E: 90,000 - 109,999|9000|Berry@company.example.com|Customer total|52772||01/01/1998||I
29704|Sammy|Berry|F|1943|married|87 North Saratoga Avenue|83124|Weston-super-Mare|52507|England - Avon|52588|52789|542-697-4304|E: 90,000 - 109,999|1500|Berry@company.example.com|Customer total|52772||01/01/1998||I
33260|Sammy|Berry|F|1946||97 West Hamilton Avenue|59061|Sanibel|52292|FL|52595|52790|458-736-4972|E: 90,000 - 109,999|7000|Berry@company.example.com|Customer total|52772||01/01/1998||I
37705|Sammy|Livesay|F|1939|married|107 East Saratoga Avenue|72860|Koeln|51735|Nordrhein-Westfalen|52684|52776|135-639-8773|E: 90,000 - 109,999|1500|Livesay@company.example.com|Customer total|52772||01/01/1998||A
41260|Sammy|Livesay|F|1960||117 Hamilton Avenue|48346|Noma|51985|FL|52595|52790|387-444-3510|E: 90,000 - 109,999|7000|Livesay@company.example.com|Customer total|52772||01/01/1998||I
44815|Sammy|Livesay|F|1979||117 North Viginia Avenue|71750|Salthill|52287|Galway|52608|52772|308-720-9859|E: 90,000 - 109,999|9000|Livesay@company.example.com|Customer total|52772||01/01/1998||I
5792|Sammy|Livesay|F|1957||17 Monongalia Court|78371|Inverness|51681|Scotland - Highlands and Islands|52737|52789|401-444-3485|E: 90,000 - 109,999|9000|Livesay@company.example.com|Customer total|52772||01/01/1998||I
41347|Sammy|Livesay|F|1952|married|17 South Caledonia Court|78558|Los Angeles|51806|CA|52567|52790|628-720-4766|E: 90,000 - 109,999|1500|Livesay@company.example.com|Customer total|52772||01/01/1998||I
48593|Sammy|Livesay|F|1958||27 West Plymouth Boulevard|89273|Quartzhill|52118|CA|52567|52790|339-697-9958|E: 90,000 - 109,999|7000|Livesay@company.example.com|Customer total|52772||01/01/1998||I
2150|Sammy|Livesay|F|1937||37 East Del Mar Street|64852|Helmond|51657|Noord-Brabant|52682|52770|575-736-6238|E: 90,000 - 109,999|9000|Livesay@company.example.com|Customer total|52772||01/01/1998||A
5705|Sammy|Livesay|F|1977|married|37 South Saratoga Street|82590|Warstein|52497|Nordrhein-Westfalen|52684|52776|346-723-3530|E: 90,000 - 109,999|1500|Livesay@company.example.com|Customer total|52772||01/01/1998||I
9260|Sammy|Livesay|F|1978||47 North Hamilton Road|75917|Molino|51917|FL|52595|52790|136-430-6886|E: 90,000 - 109,999|7000|Livesay@company.example.com|Customer total|52772||01/01/1998||A
12816|Sammy|Livesay|F|1939||57 East Viginia Drive|61035|Ferrals-les-Montagnes|51502|Languedoc-Roussillon|52645|52779|611-639-5825|E: 90,000 - 109,999|9000|Livesay@company.example.com|Customer total|52772||01/01/1998||I
16371|Sammy|Livesay|F|1954|married|67 Lake Tahoe Avenue|67843|Arbuckle|51069|CA|52567|52790|185-444-9205|E: 90,000 - 109,999|1500|Livesay@company.example.com|Customer total|52772||01/01/1998||I
19927|Sammy|Livesay|F|1933||67 South Arecibo Avenue|63736|Killarney|51728|Kerry|52637|52772|489-720-3370|E: 90,000 - 109,999|7000|Livesay@company.example.com|Customer total|52772||01/01/1998||I
23483|Sammy|Livesay|F|1944||77 West Monongalia Avenue|31933|Barcelona|51164|Barcelona|52560|52778|555-697-2072|E: 90,000 - 109,999|9000|Livesay@company.example.com|Customer total|52772||01/01/1998||I
27038|Sammy|Livesay|F|1946|married|87 East Caledonia Avenue|41847|Edgewood|51443|KY|52632|52790|605-736-3150|E: 90,000 - 109,999|1500|Livesay@company.example.com|Customer total|52772||01/01/1998||I
30593|Sammy|Livesay|F|1935||87 South Plymouth Avenue|51080|Stein|52325|Limburg|52646|52770|505-723-5459|E: 90,000 - 109,999|7000|Livesay@company.example.com|Customer total|52772||01/01/1998||I
34148|Sammy|Livesay|F|1940||97 North Del Mar Avenue|55296|Clifton|51332|England - Avon|52588|52789|161-430-3626|E: 90,000 - 109,999|9000|Livesay@company.example.com|Customer total|52772||01/01/1998||I
35927|Sammy|Stokley|F|1944||107 Arecibo Avenue|63627|Keighley|51722|England - West Yorkshire|52594|52789|115-697-1487|E: 90,000 - 109,999|7000|Stokley@company.example.com|Customer total|52772||01/01/1998||I
39482|Sammy|Stokley|F|1961||107 North Monongalia Avenue|46864|Lauret|51788|Languedoc-Roussillon|52645|52779|177-736-2052|E: 90,000 - 109,999|9000|Stokley@company.example.com|Customer total|52772||01/01/1998||I
47715|Tara|Aaron|F|1939|married|27 East Shannon Boulevard|68766|Revel|52164|Midi-Pyrenees|52663|52779|568-464-9266|C: 50,000 - 69,999|5000|Aaron@company.example.com|Customer total|52772||01/01/1998||I
1271|Tara|Aaron|F|1940||37 Harlan Street|34197|Skagway|52314|AK|52533|52790|132-292-9720|C: 50,000 - 69,999|3000|Aaron@company.example.com|Customer total|52772||01/01/1998||A
4826|Tara|Aaron|F|1936||37 North Wake Street|31463|Heidelberg|51654|Baden-Wuerttemberg|52559|52776|330-154-1334|C: 50,000 - 69,999|3000|Aaron@company.example.com|Customer total|52772||01/01/1998||I
8381|Tara|Aaron|F|1978|married|47 West Las Vegas Road|33396|Schwerin|52302|Mecklenburg-Vorpommern|52662|52776|624-185-9118|C: 50,000 - 69,999|5000|Aaron@company.example.com|Customer total|52772||01/01/1998||I
11936|Tara|Aaron|F|1953||57 East Augusta Drive|90953|Holyrood|51667|KS|52630|52790|670-677-8479|C: 50,000 - 69,999|3000|Aaron@company.example.com|Customer total|52772||01/01/1998||A
15493|Tara|Aaron|F|1955||57 South Mora Drive|37281|Danville|51379|MO|52657|52790|617-344-5076|C: 50,000 - 69,999|3000|Aaron@company.example.com|Customer total|52772||01/01/1998||I
